# Team 0: SixsevenPoker, Team 1: hee
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
242,Flop,0,-191,191,CHECK,0,0,0,"['7h', '6h']","['8h', '8s']","['Ah', '7d', '4s']","['3s', '3h', '6d']","['4d', '2d', '9s']",12,12
242,Turn,1,-191,191,CHECK,0,0,0,"['7h', '6h']","['8h', '8s']","['Ah', '7d', '4s', 'As']","['3s', '3h', '6d']","['4d', '2d', '9s']",12,12
242,Turn,0,-191,191,CHECK,0,0,0,"['7h', '6h']","['8h', '8s']","['Ah', '7d', '4s', 'As']","['3s', '3h', '6d']","['4d', '2d', '9s']",12,12
242,River,1,-191,191,CHECK,0,0,0,"['7h', '6h']","['8h', '8s']","['Ah', '7d', '4s', 'As', '9h']","['3s', '3h', '6d']","['4d', '2d', '9s']",12,12
242,River,0,-191,191,CHECK,0,0,0,"['7h', '6h']","['8h', '8s']","['Ah', '7d', '4s', 'As', '9h']","['3s', '3h', '6d']","['4d', '2d', '9s']",12,12
243,Pre-Flop,1,-203,203,CALL,0,0,0,"['7s', '2h', '8d', '4d', '6d']","['As', '9s', '6s', '5s', '5h']",[],[],[],1,1
243,Pre-Flop,0,-203,203,CHECK,0,0,0,"['7s', '2h', '8d', '4d', '6d']","['As', '9s', '6s', '5s', '5h']",[],[],[],2,2
243,Flop,0,-203,203,DISCARD,0,2,4,"['7s', '2h', '8d', '4d', '6d']","['As', '9s', '6s', '5s', '5h']","['9d', '3d', '6h']",[],[],2,2
243,Flop,1,-203,203,DISCARD,0,1,2,"['8d', '6d']","['As', '9s', '6s', '5s', '5h']","['9d', '3d', '6h']","['7s', '2h', '4d']",[],2,2
243,Flop,0,-203,203,RAISE,2,0,0,"['8d', '6d']","['9s', '6s']","['9d', '3d', '6h']","['7s', '2h', '4d']","['As', '5s', '5h']",2,2
243,Flop,1,-203,203,FOLD,0,0,0,"['8d', '6d']","['9s', '6s']","['9d', '3d', '6h']","['7s', '2h', '4d']","['As', '5s', '5h']",2,2
244,Pre-Flop,0,-201,201,RAISE,2,0,0,"['As', 'Ah', '8h', '7h', '2h']","['3s', '3d', '7d', '9d', '8d']",[],[],[],1,1
244,Pre-Flop,1,-201,201,CALL,0,0,0,"['As', 'Ah', '8h', '7h', '2h']","['3s', '3d', '7d', '9d', '8d']",[],[],[],2,2
244,Flop,1,-201,201,DISCARD,0,3,4,"['As', 'Ah', '8h', '7h', '2h']","['3s', '3d', '7d', '9d', '8d']","['5s', '5h', '8s']",[],[],4,4
244,Flop,0,-201,201,DISCARD,0,0,1,"['As', 'Ah', '8h', '7h', '2h']","['9d', '8d']","['5s', '5h', '8s']",[],"['3s', '3d', '7d']",4,4
244,Flop,1,-201,201,RAISE,6,0,0,"['As', 'Ah']","['9d', '8d']","['5s', '5h', '8s']","['8h', '7h', '2h']","['3s', '3d', '7d']",4,4
244,Flop,0,-201,201,CALL,0,0,0,"['As', 'Ah']","['9d', '8d']","['5s', '5h', '8s']","['8h', '7h', '2h']","['3s', '3d', '7d']",4,4
244,Turn,1,-201,201,CHECK,0,0,0,"['As', 'Ah']","['9d', '8d']","['5s', '5h', '8s', 'Ad']","['8h', '7h', '2h']","['3s', '3d', '7d']",10,10
244,Turn,0,-201,201,RAISE,15,0,0,"['As', 'Ah']","['9d', '8d']","['5s', '5h', '8s', 'Ad']","['8h', '7h', '2h']","['3s', '3d', '7d']",10,10
244,Turn,1,-201,201,FOLD,0,0,0,"['As', 'Ah']","['9d', '8d']","['5s', '5h', '8s', 'Ad']","['8h', '7h', '2h']","['3s', '3d', '7d']",10,10
245,Pre-Flop,1,-191,191,CALL,0,0,0,"['Ad', '8d', '6s', '9d', 'As']","['7d', '9h', 'Ah', '4h', '6d']",[],[],[],1,1
245,Pre-Flop,0,-191,191,RAISE,3,0,0,"['Ad', '8d', '6s', '9d', 'As']","['7d', '9h', 'Ah', '4h', '6d']",[],[],[],2,2
245,Pre-Flop,1,-191,191,CALL,0,0,0,"['Ad', '8d', '6s', '9d', 'As']","['7d', '9h', 'Ah', '4h', '6d']",[],[],[],2,2
245,Flop,0,-191,191,DISCARD,0,0,4,"['Ad', '8d', '6s', '9d', 'As']","['7d', '9h', 'Ah', '4h', '6d']","['7h', '3d', '4d']",[],[],5,5
245,Flop,1,-191,191,DISCARD,0,0,3,"['Ad', 'As']","['7d', '9h', 'Ah', '4h', '6d']","['7h', '3d', '4d']","['8d', '6s', '9d']",[],5,5
245,Flop,0,-191,191,CHECK,0,0,0,"['Ad', 'As']","['7d', '4h']","['7h', '3d', '4d']","['8d', '6s', '9d']","['9h', 'Ah', '6d']",5,5
245,Flop,1,-191,191,RAISE,8,0,0,"['Ad', 'As']","['7d', '4h']","['7h', '3d', '4d']","['8d', '6s', '9d']","['9h', 'Ah', '6d']",5,5
245,Flop,0,-191,191,CALL,0,0,0,"['Ad', 'As']","['7d', '4h']","['7h', '3d', '4d']","['8d', '6s', '9d']","['9h', 'Ah', '6d']",5,5
245,Turn,0,-191,191,RAISE,15,0,0,"['Ad', 'As']","['7d', '4h']","['7h', '3d', '4d', '3h']","['8d', '6s', '9d']","['9h', 'Ah', '6d']",13,13
245,Turn,1,-191,191,FOLD,0,0,0,"['Ad', 'As']","['7d', '4h']","['7h', '3d', '4d', '3h']","['8d', '6s', '9d']","['9h', 'Ah', '6d']",13,13
246,Pre-Flop,0,-178,178,RAISE,2,0,0,"['6s', 'Ah', '7s', '2h', 'Ad']","['9h', '2d', '5h', '5s', '4h']",[],[],[],1,1
246,Pre-Flop,1,-178,178,CALL,0,0,0,"['6s', 'Ah', '7s', '2h', 'Ad']","['9h', '2d', '5h', '5s', '4h']",[],[],[],2,2
246,Flop,1,-178,178,DISCARD,0,2,4,"['6s', 'Ah', '7s', '2h', 'Ad']","['9h', '2d', '5h', '5s', '4h']","['6h', '3s', '7d']",[],[],4,4
246,Flop,0,-178,178,DISCARD,0,0,2,"['6s', 'Ah', '7s', '2h', 'Ad']","['5h', '4h']","['6h', '3s', '7d']",[],"['9h', '2d', '5s']",4,4
246,Flop,1,-178,178,RAISE,6,0,0,"['6s', '7s']","['5h', '4h']","['6h', '3s', '7d']","['Ah', '2h', 'Ad']","['9h', '2d', '5s']",4,4
246,Flop,0,-178,178,CALL,0,0,0,"['6s', '7s']","['5h', '4h']","['6h', '3s', '7d']","['Ah', '2h', 'Ad']","['9h', '2d', '5s']",4,4
246,Turn,1,-178,178,CHECK,0,0,0,"['6s', '7s']","['5h', '4h']","['6h', '3s', '7d', 'As']","['Ah', '2h', 'Ad']","['9h', '2d', '5s']",10,10
246,Turn,0,-178,178,RAISE,12,0,0,"['6s', '7s']","['5h', '4h']","['6h', '3s', '7d', 'As']","['Ah', '2h', 'Ad']","['9h', '2d', '5s']",10,10
246,Turn,1,-178,178,FOLD,0,0,0,"['6s', '7s']","['5h', '4h']","['6h', '3s', '7d', 'As']","['Ah', '2h', 'Ad']","['9h', '2d', '5s']",10,10
247,Pre-Flop,1,-168,168,CALL,0,0,0,"['5s', '8d', '9d', '2h', '3h']","['5d', '3s', '6d', '4d', 'Ah']",[],[],[],1,1
247,Pre-Flop,0,-168,168,CHECK,0,0,0,"['5s', '8d', '9d', '2h', '3h']","['5d', '3s', '6d', '4d', 'Ah']",[],[],[],2,2
247,Flop,0,-168,168,DISCARD,0,1,2,"['5s', '8d', '9d', '2h', '3h']","['5d', '3s', '6d', '4d', 'Ah']","['9h', 'As', '6s']",[],[],2,2
247,Flop,1,-168,168,DISCARD,0,2,4,"['8d', '9d']","['5d', '3s', '6d', '4d', 'Ah']","['9h', 'As', '6s']","['5s', '2h', '3h']",[],2,2
247,Flop,0,-168,168,CHECK,0,0,0,"['8d', '9d']","['6d', 'Ah']","['9h', 'As', '6s']","['5s', '2h', '3h']","['5d', '3s', '4d']",2,2
247,Flop,1,-168,168,RAISE,3,0,0,"['8d', '9d']","['6d', 'Ah']","['9h', 'As', '6s']","['5s', '2h', '3h']","['5d', '3s', '4d']",2,2
247,Flop,0,-168,168,CALL,0,0,0,"['8d', '9d']","['6d', 'Ah']","['9h', 'As', '6s']","['5s', '2h', '3h']","['5d', '3s', '4d']",2,2
247,Turn,0,-168,168,CHECK,0,0,0,"['8d', '9d']","['6d', 'Ah']","['9h', 'As', '6s', '6h']","['5s', '2h', '3h']","['5d', '3s', '4d']",5,5
247,Turn,1,-168,168,RAISE,6,0,0,"['8d', '9d']","['6d', 'Ah']","['9h', 'As', '6s', '6h']","['5s', '2h', '3h']","['5d', '3s', '4d']",5,5
247,Turn,0,-168,168,FOLD,0,0,0,"['8d', '9d']","['6d', 'Ah']","['9h', 'As', '6s', '6h']","['5s', '2h', '3h']","['5d', '3s', '4d']",5,5
248,Pre-Flop,0,-173,173,CALL,0,0,0,"['8d', '3h', '4d', '3d', '6h']","['8s', '7d', '2h', '8h', '4h']",[],[],[],1,1
248,Pre-Flop,1,-173,173,CHECK,0,0,0,"['8d', '3h', '4d', '3d', '6h']","['8s', '7d', '2h', '8h', '4h']",[],[],[],2,2
248,Flop,1,-173,173,DISCARD,0,0,1,"['8d', '3h', '4d', '3d', '6h']","['8s', '7d', '2h', '8h', '4h']","['5d', '6s', 'Ad']",[],[],2,2
248,Flop,0,-173,173,DISCARD,0,0,4,"['8d', '3h', '4d', '3d', '6h']","['8s', '7d']","['5d', '6s', 'Ad']",[],"['2h', '8h', '4h']",2,2
248,Flop,1,-173,173,CHECK,0,0,0,"['8d', '6h']","['8s', '7d']","['5d', '6s', 'Ad']","['3h', '4d', '3d']","['2h', '8h', '4h']",2,2
248,Flop,0,-173,173,CHECK,0,0,0,"['8d', '6h']","['8s', '7d']","['5d', '6s', 'Ad']","['3h', '4d', '3d']","['2h', '8h', '4h']",2,2
248,Turn,1,-173,173,CHECK,0,0,0,"['8d', '6h']","['8s', '7d']","['5d', '6s', 'Ad', '6d']","['3h', '4d', '3d']","['2h', '8h', '4h']",2,2
248,Turn,0,-173,173,RAISE,3,0,0,"['8d', '6h']","['8s', '7d']","['5d', '6s', 'Ad', '6d']","['3h', '4d', '3d']","['2h', '8h', '4h']",2,2
248,Turn,1,-173,173,FOLD,0,0,0,"['8d', '6h']","['8s', '7d']","['5d', '6s', 'Ad', '6d']","['3h', '4d', '3d']","['2h', '8h', '4h']",2,2
249,Pre-Flop,1,-171,171,CALL,0,0,0,"['Ah', '3s', '3d', 'Ad', '2h']","['3h', '4h', '7d', '5d', '9s']",[],[],[],1,1
249,Pre-Flop,0,-171,171,RAISE,3,0,0,"['Ah', '3s', '3d', 'Ad', '2h']","['3h', '4h', '7d', '5d', '9s']",[],[],[],2,2
249,Pre-Flop,1,-171,171,CALL,0,0,0,"['Ah', '3s', '3d', 'Ad', '2h']","['3h', '4h', '7d', '5d', '9s']",[],[],[],2,2
249,Flop,0,-171,171,DISCARD,0,0,3,"['Ah', '3s', '3d', 'Ad', '2h']","['3h', '4h', '7d', '5d', '9s']","['8d', '8h', '2s']",[],[],5,5
249,Flop,1,-171,171,DISCARD,0,3,4,"['Ah', 'Ad']","['3h', '4h', '7d', '5d', '9s']","['8d', '8h', '2s']","['3s', '3d', '2h']",[],5,5
249,Flop,0,-171,171,RAISE,7,0,0,"['Ah', 'Ad']","['5d', '9s']","['8d', '8h', '2s']","['3s', '3d', '2h']","['3h', '4h', '7d']",5,5
249,Flop,1,-171,171,FOLD,0,0,0,"['Ah', 'Ad']","['5d', '9s']","['8d', '8h', '2s']","['3s', '3d', '2h']","['3h', '4h', '7d']",5,5
250,Pre-Flop,0,-166,166,CALL,0,0,0,"['4d', 'Ah', '3d', '6h', '5d']","['7d', '2s', '9s', 'As', '9d']",[],[],[],1,1
250,Pre-Flop,1,-166,166,RAISE,10,0,0,"['4d', 'Ah', '3d', '6h', '5d']","['7d', '2s', '9s', 'As', '9d']",[],[],[],2,2
250,Pre-Flop,0,-166,166,CALL,0,0,0,"['4d', 'Ah', '3d', '6h', '5d']","['7d', '2s', '9s', 'As', '9d']",[],[],[],2,2
250,Flop,1,-166,166,DISCARD,0,0,4,"['4d', 'Ah', '3d', '6h', '5d']","['7d', '2s', '9s', 'As', '9d']","['3h', 'Ad', '8d']",[],[],12,12
250,Flop,0,-166,166,DISCARD,0,1,2,"['4d', 'Ah', '3d', '6h', '5d']","['7d', '9d']","['3h', 'Ad', '8d']",[],"['2s', '9s', 'As']",12,12
250,Flop,1,-166,166,CHECK,0,0,0,"['Ah', '3d']","['7d', '9d']","['3h', 'Ad', '8d']","['4d', '6h', '5d']","['2s', '9s', 'As']",12,12
250,Flop,0,-166,166,RAISE,18,0,0,"['Ah', '3d']","['7d', '9d']","['3h', 'Ad', '8d']","['4d', '6h', '5d']","['2s', '9s', 'As']",12,12
250,Flop,1,-166,166,FOLD,0,0,0,"['Ah', '3d']","['7d', '9d']","['3h', 'Ad', '8d']","['4d', '6h', '5d']","['2s', '9s', 'As']",12,12
251,Pre-Flop,1,-154,154,FOLD,0,0,0,"['8s', '7s', '9d', 'As', '5d']","['3h', '3d', '9s', '3s', 'Ah']",[],[],[],1,1
252,Pre-Flop,0,-153,153,CALL,0,0,0,"['6d', '5s', '5h', '3h', 'Ah']","['2s', '8s', '9h', '7h', 'As']",[],[],[],1,1
252,Pre-Flop,1,-153,153,CHECK,0,0,0,"['6d', '5s', '5h', '3h', 'Ah']","['2s', '8s', '9h', '7h', 'As']",[],[],[],2,2
252,Flop,1,-153,153,DISCARD,0,0,4,"['6d', '5s', '5h', '3h', 'Ah']","['2s', '8s', '9h', '7h', 'As']","['8h', '2h', '4s']",[],[],2,2
252,Flop,0,-153,153,DISCARD,0,1,2,"['6d', '5s', '5h', '3h', 'Ah']","['2s', 'As']","['8h', '2h', '4s']",[],"['8s', '9h', '7h']",2,2
252,Flop,1,-153,153,CHECK,0,0,0,"['5s', '5h']","['2s', 'As']","['8h', '2h', '4s']","['6d', '3h', 'Ah']","['8s', '9h', '7h']",2,2
252,Flop,0,-153,153,CHECK,0,0,0,"['5s', '5h']","['2s', 'As']","['8h', '2h', '4s']","['6d', '3h', 'Ah']","['8s', '9h', '7h']",2,2
252,Turn,1,-153,153,CHECK,0,0,0,"['5s', '5h']","['2s', 'As']","['8h', '2h', '4s', 'Ad']","['6d', '3h', 'Ah']","['8s', '9h', '7h']",2,2
252,Turn,0,-153,153,CHECK,0,0,0,"['5s', '5h']","['2s', 'As']","['8h', '2h', '4s', 'Ad']","['6d', '3h', 'Ah']","['8s', '9h', '7h']",2,2
252,River,1,-153,153,CHECK,0,0,0,"['5s', '5h']","['2s', 'As']","['8h', '2h', '4s', 'Ad', '9s']","['6d', '3h', 'Ah']","['8s', '9h', '7h']",2,2
252,River,0,-153,153,CHECK,0,0,0,"['5s', '5h']","['2s', 'As']","['8h', '2h', '4s', 'Ad', '9s']","['6d', '3h', 'Ah']","['8s', '9h', '7h']",2,2
253,Pre-Flop,1,-155,155,CALL,0,0,0,"['9d', '3s', '2s', '6s', '9s']","['7d', '5s', 'Ad', '2h', '9h']",[],[],[],1,1
253,Pre-Flop,0,-155,155,CHECK,0,0,0,"['9d', '3s', '2s', '6s', '9s']","['7d', '5s', 'Ad', '2h', '9h']",[],[],[],2,2
253,Flop,0,-155,155,DISCARD,0,0,4,"['9d', '3s', '2s', '6s', '9s']","['7d', '5s', 'Ad', '2h', '9h']","['8h', '8s', '7h']",[],[],2,2
253,Flop,1,-155,155,DISCARD,0,1,4,"['9d', '9s']","['7d', '5s', 'Ad', '2h', '9h']","['8h', '8s', '7h']","['3s', '2s', '6s']",[],2,2
253,Flop,0,-155,155,CHECK,0,0,0,"['9d', '9s']","['5s', '9h']","['8h', '8s', '7h']","['3s', '2s', '6s']","['7d', 'Ad', '2h']",2,2
253,Flop,1,-155,155,RAISE,3,0,0,"['9d', '9s']","['5s', '9h']","['8h', '8s', '7h']","['3s', '2s', '6s']","['7d', 'Ad', '2h']",2,2
253,Flop,0,-155,155,CALL,0,0,0,"['9d', '9s']","['5s', '9h']","['8h', '8s', '7h']","['3s', '2s', '6s']","['7d', 'Ad', '2h']",2,2
253,Turn,0,-155,155,RAISE,7,0,0,"['9d', '9s']","['5s', '9h']","['8h', '8s', '7h', '2d']","['3s', '2s', '6s']","['7d', 'Ad', '2h']",5,5
253,Turn,1,-155,155,FOLD,0,0,0,"['9d', '9s']","['5s', '9h']","['8h', '8s', '7h', '2d']","['3s', '2s', '6s']","['7d', 'Ad', '2h']",5,5
254,Pre-Flop,0,-150,150,CALL,0,0,0,"['9d', '8s', '3d', '2s', '4d']","['5h', 'Ad', 'Ah', '4h', '3s']",[],[],[],1,1
254,Pre-Flop,1,-150,150,CHECK,0,0,0,"['9d', '8s', '3d', '2s', '4d']","['5h', 'Ad', 'Ah', '4h', '3s']",[],[],[],2,2
254,Flop,1,-150,150,DISCARD,0,0,4,"['9d', '8s', '3d', '2s', '4d']","['5h', 'Ad', 'Ah', '4h', '3s']","['5s', '3h', '7s']",[],[],2,2
254,Flop,0,-150,150,DISCARD,0,0,2,"['9d', '8s', '3d', '2s', '4d']","['5h', '3s']","['5s', '3h', '7s']",[],"['Ad', 'Ah', '4h']",2,2
254,Flop,1,-150,150,RAISE,3,0,0,"['9d', '3d']","['5h', '3s']","['5s', '3h', '7s']","['8s', '2s', '4d']","['Ad', 'Ah', '4h']",2,2
254,Flop,0,-150,150,CALL,0,0,0,"['9d', '3d']","['5h', '3s']","['5s', '3h', '7s']","['8s', '2s', '4d']","['Ad', 'Ah', '4h']",2,2
254,Turn,1,-150,150,RAISE,8,0,0,"['9d', '3d']","['5h', '3s']","['5s', '3h', '7s', '7h']","['8s', '2s', '4d']","['Ad', 'Ah', '4h']",5,5
254,Turn,0,-150,150,FOLD,0,0,0,"['9d', '3d']","['5h', '3s']","['5s', '3h', '7s', '7h']","['8s', '2s', '4d']","['Ad', 'Ah', '4h']",5,5
255,Pre-Flop,1,-155,155,CALL,0,0,0,"['5d', '3h', 'Ah', '6s', '3d']","['8d', '4s', 'As', '2s', '5s']",[],[],[],1,1
255,Pre-Flop,0,-155,155,CHECK,0,0,0,"['5d', '3h', 'Ah', '6s', '3d']","['8d', '4s', 'As', '2s', '5s']",[],[],[],2,2
255,Flop,0,-155,155,DISCARD,0,1,4,"['5d', '3h', 'Ah', '6s', '3d']","['8d', '4s', 'As', '2s', '5s']","['2d', '8s', '9s']",[],[],2,2
255,Flop,1,-155,155,DISCARD,0,0,3,"['3h', '3d']","['8d', '4s', 'As', '2s', '5s']","['2d', '8s', '9s']","['5d', 'Ah', '6s']",[],2,2
255,Flop,0,-155,155,CHECK,0,0,0,"['3h', '3d']","['8d', '2s']","['2d', '8s', '9s']","['5d', 'Ah', '6s']","['4s', 'As', '5s']",2,2
255,Flop,1,-155,155,RAISE,3,0,0,"['3h', '3d']","['8d', '2s']","['2d', '8s', '9s']","['5d', 'Ah', '6s']","['4s', 'As', '5s']",2,2
255,Flop,0,-155,155,FOLD,0,0,0,"['3h', '3d']","['8d', '2s']","['2d', '8s', '9s']","['5d', 'Ah', '6s']","['4s', 'As', '5s']",2,2
256,Pre-Flop,0,-157,157,FOLD,0,0,0,"['9d', '3d', '2s', '4h', '5s']","['9s', '9h', '6h', '4d', '8h']",[],[],[],1,1
257,Pre-Flop,1,-158,158,CALL,0,0,0,"['7s', '9d', 'Ah', '3d', '3h']","['4s', '2d', '5h', '4d', '6d']",[],[],[],1,1
257,Pre-Flop,0,-158,158,CHECK,0,0,0,"['7s', '9d', 'Ah', '3d', '3h']","['4s', '2d', '5h', '4d', '6d']",[],[],[],2,2
257,Flop,0,-158,158,DISCARD,0,1,2,"['7s', '9d', 'Ah', '3d', '3h']","['4s', '2d', '5h', '4d', '6d']","['9s', 'Ad', '8h']",[],[],2,2
257,Flop,1,-158,158,DISCARD,0,2,4,"['9d', 'Ah']","['4s', '2d', '5h', '4d', '6d']","['9s', 'Ad', '8h']","['7s', '3d', '3h']",[],2,2
257,Flop,0,-158,158,RAISE,2,0,0,"['9d', 'Ah']","['5h', '6d']","['9s', 'Ad', '8h']","['7s', '3d', '3h']","['4s', '2d', '4d']",2,2
257,Flop,1,-158,158,FOLD,0,0,0,"['9d', 'Ah']","['5h', '6d']","['9s', 'Ad', '8h']","['7s', '3d', '3h']","['4s', '2d', '4d']",2,2
258,Pre-Flop,0,-156,156,CALL,0,0,0,"['7d', '4h', '5d', '9s', '8h']","['5h', '2h', 'Ah', '6d', '6s']",[],[],[],1,1
258,Pre-Flop,1,-156,156,RAISE,10,0,0,"['7d', '4h', '5d', '9s', '8h']","['5h', '2h', 'Ah', '6d', '6s']",[],[],[],2,2
258,Pre-Flop,0,-156,156,CALL,0,0,0,"['7d', '4h', '5d', '9s', '8h']","['5h', '2h', 'Ah', '6d', '6s']",[],[],[],2,2
258,Flop,1,-156,156,DISCARD,0,2,3,"['7d', '4h', '5d', '9s', '8h']","['5h', '2h', 'Ah', '6d', '6s']","['Ad', '6h', 'As']",[],[],12,12
258,Flop,0,-156,156,DISCARD,0,3,4,"['7d', '4h', '5d', '9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As']",[],"['5h', '2h', '6s']",12,12
258,Flop,1,-156,156,CHECK,0,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As']","['7d', '4h', '5d']","['5h', '2h', '6s']",12,12
258,Flop,0,-156,156,CHECK,0,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As']","['7d', '4h', '5d']","['5h', '2h', '6s']",12,12
258,Turn,1,-156,156,CHECK,0,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As', '7s']","['7d', '4h', '5d']","['5h', '2h', '6s']",12,12
258,Turn,0,-156,156,RAISE,18,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As', '7s']","['7d', '4h', '5d']","['5h', '2h', '6s']",12,12
258,Turn,1,-156,156,RAISE,31,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As', '7s']","['7d', '4h', '5d']","['5h', '2h', '6s']",12,12
258,Turn,0,-156,156,RAISE,39,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As', '7s']","['7d', '4h', '5d']","['5h', '2h', '6s']",30,30
258,Turn,1,-156,156,CALL,0,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As', '7s']","['7d', '4h', '5d']","['5h', '2h', '6s']",61,61
258,River,1,-156,156,CHECK,0,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As', '7s', '4s']","['7d', '4h', '5d']","['5h', '2h', '6s']",100,100
258,River,0,-156,156,CHECK,0,0,0,"['9s', '8h']","['Ah', '6d']","['Ad', '6h', 'As', '7s', '4s']","['7d', '4h', '5d']","['5h', '2h', '6s']",100,100
259,Pre-Flop,1,-256,256,CALL,0,0,0,"['7h', '9h', '5s', '2h', '3h']","['8d', '3d', '7d', '6h', '5h']",[],[],[],1,1
259,Pre-Flop,0,-256,256,CHECK,0,0,0,"['7h', '9h', '5s', '2h', '3h']","['8d', '3d', '7d', '6h', '5h']",[],[],[],2,2
259,Flop,0,-256,256,DISCARD,0,0,1,"['7h', '9h', '5s', '2h', '3h']","['8d', '3d', '7d', '6h', '5h']","['7s', '8h', '4d']",[],[],2,2
259,Flop,1,-256,256,DISCARD,0,0,2,"['7h', '9h']","['8d', '3d', '7d', '6h', '5h']","['7s', '8h', '4d']","['5s', '2h', '3h']",[],2,2
259,Flop,0,-256,256,CHECK,0,0,0,"['7h', '9h']","['8d', '7d']","['7s', '8h', '4d']","['5s', '2h', '3h']","['3d', '6h', '5h']",2,2
259,Flop,1,-256,256,RAISE,3,0,0,"['7h', '9h']","['8d', '7d']","['7s', '8h', '4d']","['5s', '2h', '3h']","['3d', '6h', '5h']",2,2
259,Flop,0,-256,256,CALL,0,0,0,"['7h', '9h']","['8d', '7d']","['7s', '8h', '4d']","['5s', '2h', '3h']","['3d', '6h', '5h']",2,2
259,Turn,0,-256,256,CHECK,0,0,0,"['7h', '9h']","['8d', '7d']","['7s', '8h', '4d', '6s']","['5s', '2h', '3h']","['3d', '6h', '5h']",5,5
259,Turn,1,-256,256,RAISE,8,0,0,"['7h', '9h']","['8d', '7d']","['7s', '8h', '4d', '6s']","['5s', '2h', '3h']","['3d', '6h', '5h']",5,5
259,Turn,0,-256,256,FOLD,0,0,0,"['7h', '9h']","['8d', '7d']","['7s', '8h', '4d', '6s']","['5s', '2h', '3h']","['3d', '6h', '5h']",5,5
260,Pre-Flop,0,-261,261,RAISE,2,0,0,"['2h', 'Ah', '7h', 'Ad', '3d']","['5d', '6s', 'As', '3h', '3s']",[],[],[],1,1
260,Pre-Flop,1,-261,261,CALL,0,0,0,"['2h', 'Ah', '7h', 'Ad', '3d']","['5d', '6s', 'As', '3h', '3s']",[],[],[],2,2
260,Flop,1,-261,261,DISCARD,0,1,2,"['2h', 'Ah', '7h', 'Ad', '3d']","['5d', '6s', 'As', '3h', '3s']","['9h', '8s', '2s']",[],[],4,4
260,Flop,0,-261,261,DISCARD,0,1,3,"['2h', 'Ah', '7h', 'Ad', '3d']","['6s', 'As']","['9h', '8s', '2s']",[],"['5d', '3h', '3s']",4,4
260,Flop,1,-261,261,CHECK,0,0,0,"['Ah', 'Ad']","['6s', 'As']","['9h', '8s', '2s']","['2h', '7h', '3d']","['5d', '3h', '3s']",4,4
260,Flop,0,-261,261,CHECK,0,0,0,"['Ah', 'Ad']","['6s', 'As']","['9h', '8s', '2s']","['2h', '7h', '3d']","['5d', '3h', '3s']",4,4
260,Turn,1,-261,261,RAISE,6,0,0,"['Ah', 'Ad']","['6s', 'As']","['9h', '8s', '2s', '5s']","['2h', '7h', '3d']","['5d', '3h', '3s']",4,4
260,Turn,0,-261,261,FOLD,0,0,0,"['Ah', 'Ad']","['6s', 'As']","['9h', '8s', '2s', '5s']","['2h', '7h', '3d']","['5d', '3h', '3s']",4,4
261,Pre-Flop,1,-265,265,CALL,0,0,0,"['3d', 'Ah', '6d', '3h', '2s']","['2h', '7s', 'As', 'Ad', '9d']",[],[],[],1,1
261,Pre-Flop,0,-265,265,CHECK,0,0,0,"['3d', 'Ah', '6d', '3h', '2s']","['2h', '7s', 'As', 'Ad', '9d']",[],[],[],2,2
261,Flop,0,-265,265,DISCARD,0,0,3,"['3d', 'Ah', '6d', '3h', '2s']","['2h', '7s', 'As', 'Ad', '9d']","['2d', '7d', '5h']",[],[],2,2
261,Flop,1,-265,265,DISCARD,0,3,4,"['3d', '3h']","['2h', '7s', 'As', 'Ad', '9d']","['2d', '7d', '5h']","['Ah', '6d', '2s']",[],2,2
261,Flop,0,-265,265,CHECK,0,0,0,"['3d', '3h']","['Ad', '9d']","['2d', '7d', '5h']","['Ah', '6d', '2s']","['2h', '7s', 'As']",2,2
261,Flop,1,-265,265,CHECK,0,0,0,"['3d', '3h']","['Ad', '9d']","['2d', '7d', '5h']","['Ah', '6d', '2s']","['2h', '7s', 'As']",2,2
261,Turn,0,-265,265,CHECK,0,0,0,"['3d', '3h']","['Ad', '9d']","['2d', '7d', '5h', '7h']","['Ah', '6d', '2s']","['2h', '7s', 'As']",2,2
261,Turn,1,-265,265,CHECK,0,0,0,"['3d', '3h']","['Ad', '9d']","['2d', '7d', '5h', '7h']","['Ah', '6d', '2s']","['2h', '7s', 'As']",2,2
261,River,0,-265,265,CHECK,0,0,0,"['3d', '3h']","['Ad', '9d']","['2d', '7d', '5h', '7h', '5d']","['Ah', '6d', '2s']","['2h', '7s', 'As']",2,2
